attempttime,difficulty,userid,iscorrect,examid
1488743010997,2,3f1ad240-d657-11e6-a87f-2656839c67b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011000,2,3f1ad240-d657-11e6-a87f-2656839c67b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011002,2,3f1ad240-d657-11e6-a87f-2656839c67b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011005,2,3f1ad240-d657-11e6-a87f-2656839c67b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011007,2,3f1ad240-d657-11e6-a87f-2656839c67b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011050,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011055,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011057,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011060,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011062,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011064,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011066,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011068,2,55ef9900-d667-11e6-9ecc-a1a329a4726e,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011072,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011081,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011082,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011084,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011086,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011089,2,6e3143f0-d67c-11e6-b002-265ec5f1f9f7,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011433,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011439,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011442,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011445,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011449,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011451,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011453,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011455,2,d8fd7150-d707-11e6-a7e1-5b1768ab78e1,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011947,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011950,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011952,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011954,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011956,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011958,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011960,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743011962,2,b4bf8500-d773-11e6-b3ed-61f7d8ca2de6,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012063,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012065,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012067,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012074,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012075,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012077,2,37bf4140-d7cc-11e6-b7c4-8116937f9d41,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012410,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012415,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012417,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012418,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012427,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012429,2,d9b7d1e0-d81e-11e6-bcab-624390eda2a9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012950,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012956,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012960,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012963,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012965,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012967,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012969,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012971,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743012973,2,941c1c80-d8fb-11e6-a6d7-acdc9e67fd1c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013009,2,7ae65680-d947-11e6-b8b6-075789a8776d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013011,2,7ae65680-d947-11e6-b8b6-075789a8776d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013014,2,7ae65680-d947-11e6-b8b6-075789a8776d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013017,2,7ae65680-d947-11e6-b8b6-075789a8776d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013183,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013187,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013188,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013190,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013192,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013194,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013195,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013197,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013199,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013201,2,7dfe2cf0-d98b-11e6-8dd1-349c9fe906a0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013958,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013967,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013969,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013971,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013973,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013975,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013977,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013978,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743013980,2,cfa2ed50-db40-11e6-a3a4-cce97cceef30,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014349,2,d1259370-dbf5-11e6-bdf2-7e92f2a17acf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014354,2,d1259370-dbf5-11e6-bdf2-7e92f2a17acf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014359,2,d1259370-dbf5-11e6-bdf2-7e92f2a17acf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014365,2,d1259370-dbf5-11e6-bdf2-7e92f2a17acf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014368,2,d1259370-dbf5-11e6-bdf2-7e92f2a17acf,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014624,2,d09dfdf0-dce7-11e6-ad75-6745d03d3376,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014638,2,d09dfdf0-dce7-11e6-ad75-6745d03d3376,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014973,2,17be54c0-ddfe-11e6-affd-5f07c7cc2dd9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014981,2,17be54c0-ddfe-11e6-affd-5f07c7cc2dd9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014990,2,17be54c0-ddfe-11e6-affd-5f07c7cc2dd9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743014992,2,17be54c0-ddfe-11e6-affd-5f07c7cc2dd9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015346,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015349,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015350,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015352,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015356,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015357,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015360,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015362,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015365,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015367,2,9ec597d0-df0c-11e6-9644-46c9f0afd6bb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015538,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015540,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015544,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015546,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015549,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015552,2,cf6d9300-e002-11e6-845d-e619bc0b74ca,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015650,2,9b881c90-e06b-11e6-9274-f8eee73a3fb0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015656,2,9b881c90-e06b-11e6-9274-f8eee73a3fb0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015663,2,9b881c90-e06b-11e6-9274-f8eee73a3fb0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015669,2,9b881c90-e06b-11e6-9274-f8eee73a3fb0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015672,2,9b881c90-e06b-11e6-9274-f8eee73a3fb0,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015846,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015849,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015851,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015853,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015855,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015856,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015858,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015861,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015862,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743015864,2,9bf48b30-e135-11e6-8076-e12caaa8c8d9,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016316,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016319,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016322,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016324,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016325,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016327,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016329,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016331,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016333,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016335,2,b60a5df0-e2cb-11e6-abac-d3f29a631bc4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016464,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016467,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016471,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016473,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016475,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016477,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016479,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016481,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016483,2,aa459f20-e37f-11e6-a4b8-a34feb53496c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016856,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016859,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016861,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016863,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016865,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016867,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016869,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016871,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016873,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743016875,2,4aba8cd0-e45d-11e6-bf31-c192bb38e926,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995805,2,d588b63e-2341-11e6-ad5e-bd8a99d3c546,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995813,2,d588b63e-2341-11e6-ad5e-bd8a99d3c546,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995816,2,d588b63e-2341-11e6-ad5e-bd8a99d3c546,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995828,2,d588b63e-2341-11e6-ad5e-bd8a99d3c546,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742995830,2,d588b63e-2341-11e6-ad5e-bd8a99d3c546,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996333,2,c5f205f6-23b9-11e6-af42-0f33e62023b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996339,2,c5f205f6-23b9-11e6-af42-0f33e62023b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996343,2,c5f205f6-23b9-11e6-af42-0f33e62023b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996346,2,c5f205f6-23b9-11e6-af42-0f33e62023b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996349,2,c5f205f6-23b9-11e6-af42-0f33e62023b2,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996672,2,f454244c-23d5-11e6-8ce4-a09f0a84c743,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996676,2,f454244c-23d5-11e6-8ce4-a09f0a84c743,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996678,2,f454244c-23d5-11e6-8ce4-a09f0a84c743,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996680,2,f454244c-23d5-11e6-8ce4-a09f0a84c743,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996814,2,ca2a9f67-23e6-11e6-b2f4-695a4c8c9b12,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996817,2,ca2a9f67-23e6-11e6-b2f4-695a4c8c9b12,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742996823,2,ca2a9f67-23e6-11e6-b2f4-695a4c8c9b12,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997348,2,c3ef7bac-2425-11e6-8123-ed89cceb2010,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997351,2,c3ef7bac-2425-11e6-8123-ed89cceb2010,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997354,2,c3ef7bac-2425-11e6-8123-ed89cceb2010,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997356,2,c3ef7bac-2425-11e6-8123-ed89cceb2010,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997359,2,692c8bb7-2427-11e6-a9b0-4ba4182f723d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997364,2,692c8bb7-2427-11e6-a9b0-4ba4182f723d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997365,2,692c8bb7-2427-11e6-a9b0-4ba4182f723d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997367,2,692c8bb7-2427-11e6-a9b0-4ba4182f723d,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997517,2,4efb3c87-2445-11e6-844d-322d1cbd56cb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742997522,2,4efb3c87-2445-11e6-844d-322d1cbd56cb,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998100,2,00e677a0-24d0-11e6-be7e-0f6d4c89f7b5,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998971,2,cc2c191a-255f-11e6-a4c8-a7709ef3690c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998976,2,cc2c191a-255f-11e6-a4c8-a7709ef3690c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998978,2,cc2c191a-255f-11e6-a4c8-a7709ef3690c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998980,2,cc2c191a-255f-11e6-a4c8-a7709ef3690c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742998982,2,cc2c191a-255f-11e6-a4c8-a7709ef3690c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999098,2,e4a4d168-256f-11e6-b37c-2d9992195a6c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999100,2,e4a4d168-256f-11e6-b37c-2d9992195a6c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999105,2,e4a4d168-256f-11e6-b37c-2d9992195a6c,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999108,2,e4a4d168-256f-11e6-b37c-2d9992195a6c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999110,2,e4a4d168-256f-11e6-b37c-2d9992195a6c,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999130,2,36659a96-2574-11e6-8158-9693631810b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999140,2,36659a96-2574-11e6-8158-9693631810b2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999329,2,c22e39d0-2592-11e6-8589-ffb8f99543e2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999332,2,c22e39d0-2592-11e6-8589-ffb8f99543e2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999339,2,c22e39d0-2592-11e6-8589-ffb8f99543e2,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999385,2,9ad2c765-25a6-11e6-99af-6e28fc35e401,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999800,2,93573b48-2611-11e6-bf4b-f09d3e93d588,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999805,2,93573b48-2611-11e6-bf4b-f09d3e93d588,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999809,2,93573b48-2611-11e6-bf4b-f09d3e93d588,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999853,2,1cbb8638-261f-11e6-94af-c157ecdc14e4,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999858,2,1cbb8638-261f-11e6-94af-c157ecdc14e4,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999860,2,1cbb8638-261f-11e6-94af-c157ecdc14e4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999862,2,1cbb8638-261f-11e6-94af-c157ecdc14e4,True,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999864,2,1cbb8638-261f-11e6-94af-c157ecdc14e4,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999912,2,c920ff15-2623-11e6-b946-17893876be55,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999921,2,c920ff15-2623-11e6-b946-17893876be55,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488742999923,2,c920ff15-2623-11e6-b946-17893876be55,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000025,2,e8b5d2ec-2639-11e6-9381-b232f30cc415,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000139,2,b6f7a0b3-264c-11e6-90c5-6f505c257045,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000144,2,b6f7a0b3-264c-11e6-90c5-6f505c257045,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000149,2,b6f7a0b3-264c-11e6-90c5-6f505c257045,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000248,2,eabefc51-2667-11e6-8365-78cd00162d2b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000255,2,eabefc51-2667-11e6-8365-78cd00162d2b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000262,2,eabefc51-2667-11e6-8365-78cd00162d2b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000264,2,eabefc51-2667-11e6-8365-78cd00162d2b,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
1488743000654,2,32aba115-26a5-11e6-999d-ca0360ff3664,False,72975611-4a5e-11e5-a83f-8b51c790d8b8
